Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,10/28/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Antigua and Barbuda,ATG,Urban population growth (annual %),SP.URB.GROW,3.382766049,0.027947273,-0.065222457,-0.069928443,0.027977245,0.186315206,0.408675626,0.522339228,0.39111979,-0.055124261,-0.271470478,0.514707019,-0.114660503,-0.52452499,-0.601519489,-0.469844792,-0.26146247,-0.102904729,0.037432155,0.098192793,0.088758093,0.125994557,0.200330846,0.246368515,0.227235936,0.231342351,0.180076235,0.17054232,0.317263526,0.613274233,1.06200508,1.443194643,0.651988205,0.928479091,1.058718091,1.06477997,1.066290065,1.055040171,0.9900037,0.844375878,0.657302506,0.347442562,-0.65090804,-0.783412245,-0.781253974,-0.703343769,-0.606828664,-0.546762122,-0.536948362,-0.595711792,-0.720436239,-0.677703623,0.595408004,0.522939152,0.44300195,0.385488977,0.401041538,0.412161454,0.43158229,
Australia,AUS,Urban population growth (annual %),SP.URB.GROW,2.783396495,2.493807993,2.790282524,2.261393407,2.302334838,2.292525804,2.610086223,1.462465186,1.961546446,2.288842506,2.164424882,3.571776532,2.02807808,1.716023039,2.718077645,1.415341105,1.185292023,1.306618867,1.341338024,1.257605457,1.393262294,1.759696036,1.632526846,1.216686431,1.097189163,1.333468245,1.603928511,1.48591411,1.602290122,1.657470515,1.444867463,1.239458624,1.07512521,0.828135993,0.906907711,1.055017505,1.159392068,0.964066498,0.884967262,0.984991171,1.032138731,1.187961067,1.365523413,1.377560815,1.301529362,1.46058121,1.614637068,0.768615016,2.146571279,2.202217639,1.695285378,1.527957416,1.865330137,1.838175799,1.608455102,1.554800599,1.677390128,1.805663698,1.700488764,
Austria,AUT,Urban population growth (annual %),SP.URB.GROW,0.684001619,0.693616919,0.688471401,0.719407568,0.742017957,0.725129202,0.778261603,0.82271009,0.594482374,0.420510194,0.42587062,0.512120902,0.596495457,0.569350304,0.185526977,-0.250023853,-0.161373853,0.053705672,-0.065680146,-0.155150463,0.015396241,0.213722207,-0.333003715,-0.567951938,-0.41740401,-0.364294045,-0.354093544,-0.356097125,-0.281167821,0.025989652,0.332494358,0.567072342,0.665705624,0.386303389,-0.057029695,-0.290743622,-0.314066228,-0.336146843,-0.345078398,-0.262302086,-0.220175992,-0.081625277,0.025369868,0.016674641,0.14603312,0.204609525,0.01586968,-0.160527934,-0.173990969,-0.227452142,-0.253173146,-0.158921842,0.511947896,0.919560199,1.112385233,1.44900148,1.4100618,1.020478626,0.909572158,
Azerbaijan,AZE,Urban population growth (annual %),SP.URB.GROW,2.748257778,2.835693555,2.866587283,2.808996324,2.646649468,2.419620681,2.180239778,1.966663589,1.776830318,1.62820311,2.198892657,2.901191205,2.785843389,2.68782704,2.370053101,2.0737154,2.035977014,2.002689419,1.981755338,1.903785429,1.822574167,1.81717952,1.819745526,1.829609985,1.922733413,2.019202953,2.039998397,2.048374009,2.044974523,1.584789536,-0.12173286,0.9776655,0.93518797,0.937788827,0.765057343,0.561539449,0.414267131,0.369412688,0.346417135,0.696083254,1.213443781,1.165156383,1.13311843,1.145024135,1.261300756,1.404755514,1.479626007,1.515330138,2.478011081,2.452869587,1.595056682,1.734594585,1.786347912,1.778515184,1.758498053,1.726309145,1.677401514,1.56477338,1.499198781,
Burundi,BDI,Urban population growth (annual %),SP.URB.GROW,3.821696674,3.742352583,3.73356744,3.7392513,3.872658425,4.920089865,6.73827854,6.90692517,6.844620012,6.590985882,6.164112636,5.752710723,5.433375482,5.250219344,5.404105447,5.771408568,6.122685225,6.450337094,6.689153092,6.778414302,6.365155332,6.303192625,6.345919162,6.350664184,6.414303653,6.435980322,6.505972047,6.511326669,6.445556044,6.29630361,6.092261946,5.181562062,4.925190992,4.723033876,4.486546677,4.251953344,3.962143906,3.759676231,3.775716344,3.906743655,4.34710859,4.847126609,5.278179166,5.582325648,5.730273827,5.766818137,5.794590833,5.824721994,5.843708107,5.805209369,5.787416683,5.74066584,5.683746383,5.673663782,5.665112119,5.689115878,5.711300416,5.716012422,5.700086341,
Belgium,BEL,Urban population growth (annual %),SP.URB.GROW,0.75942377,0.433816324,0.533017017,0.915794256,1.111153421,1.068246528,0.833160443,0.710896228,0.544200931,0.430541276,0.243645668,0.3238742,0.529821731,0.44952061,0.447194464,0.418186875,0.305611529,0.340996897,0.302981544,0.290728636,0.304359707,0.158681433,0.079543434,0.096555707,0.100814218,0.128864886,0.132542984,0.181015499,0.410486859,0.454674686,0.386473447,0.458708968,0.489648012,0.473469732,0.38889489,0.289038165,0.271829214,0.317332906,0.287787746,0.300301132,0.308431312,0.402615693,0.504840006,0.475187017,0.488278481,0.604479238,0.711907501,0.786651496,0.841239516,0.853791423,0.962809677,1.349117439,0.667241433,0.517369105,0.488911944,0.623385919,0.550223217,0.428116624,0.452363134,
Benin,BEN,Urban population growth (annual %),SP.URB.GROW,7.43969022,7.474309082,7.533719286,7.589254969,7.642967531,7.68439168,7.737791522,7.771084794,7.795809839,7.786539017,7.778713998,7.751153188,7.742967959,7.709461154,7.709684322,7.702004719,7.705922148,7.671107388,7.654488541,6.953594172,5.144474188,5.156986511,5.183052419,5.200652073,5.212771226,5.217698461,5.216767967,5.212206521,5.254521052,5.334229863,5.448743041,5.562781286,5.111132632,4.359543039,4.283041659,4.143275684,3.993245623,3.871831658,3.79499531,3.786493478,3.817021693,3.847332063,4.036846251,4.312422712,4.269559201,4.203287919,4.13789192,4.08644727,4.045668865,4.016655393,4.003676921,3.991720953,3.976239797,3.955567228,3.949131327,3.936139031,3.923260328,3.909235051,3.89134693,
Burkina Faso,BFA,Urban population growth (annual %),SP.URB.GROW,3.380174402,3.364686789,3.336763621,3.374511068,3.425760825,3.48082904,3.56231812,3.651331202,3.683510123,3.726224716,3.733233976,3.722358518,3.772939723,3.778487627,3.810811318,3.8671903,6.856731331,8.96436422,9.020365758,9.060776017,9.139990551,9.187661247,9.243879051,9.272684703,9.258858085,9.197141038,6.548525118,4.45884256,4.471168227,4.477539627,4.500103016,4.505957995,4.523989098,4.528353294,4.540418622,4.553141125,4.572568172,5.776008242,6.725018627,6.718709215,6.715563715,6.685181712,6.675603345,6.659008793,6.66268287,6.648077932,6.645241353,5.91043715,5.337540259,5.315837517,5.293939858,5.268801692,5.238335952,5.203784496,5.169208164,5.128152432,5.085564078,5.032402435,4.984159818,
Bangladesh,BGD,Urban population growth (annual %),SP.URB.GROW,4.600266388,5.518329599,6.859338601,6.897414012,6.961815351,7.070169658,7.18928553,7.26130793,7.159250412,6.86339122,6.437073305,5.978651424,5.626003831,5.466283309,7.091382451,10.41320823,10.66725197,10.82142735,10.90885988,10.86550062,10.74558868,8.837595611,5.180687427,5.151110586,5.152410799,5.14416506,5.146630099,5.129248691,5.086168099,4.990192617,4.887500393,4.551610873,3.960619432,3.880829853,3.851949035,3.831382824,3.826253722,3.79239605,3.756717392,3.691629059,3.610828746,4.008583331,4.52227237,4.413503939,4.273329029,4.111353913,3.953764585,3.809533544,3.70151349,3.642631868,3.627799773,3.618167904,3.584756437,3.531930348,3.474631189,3.396172612,3.325113119,3.255244392,3.185592834,
Bulgaria,BGR,Urban population growth (annual %),SP.URB.GROW,3.6687208,5.392071899,5.195008239,5.00810535,4.892414567,4.672598595,3.833873961,3.274799138,3.294854828,3.280489316,3.105160057,2.556495951,2.430411551,2.435348074,2.539611719,2.311323051,2.094007732,2.048534073,1.611572626,1.59954306,1.836232009,1.13999467,1.092907053,1.037203503,1.010783391,0.76159886,0.604721481,0.679531993,0.640477407,-0.649279615,-1.287166619,-0.479518197,-0.567024807,-0.389884232,-0.002997727,-0.112909661,-0.184328579,-0.279961453,-0.341007759,-0.235410718,-0.171157651,-1.603863629,-1.654432119,-0.282796715,-0.249495596,-0.254448057,-0.267690119,-0.248678762,-0.220466621,-0.169290725,-0.188314948,-0.177597399,-0.116335429,-0.097544085,-0.108408405,-0.178845947,-0.244263619,-0.274061375,-0.280793034,
Bahrain,BHR,Urban population growth (annual %),SP.URB.GROW,3.561284001,3.331079561,3.101034718,2.864745034,2.650987747,2.58898873,2.60937096,2.520281829,2.621836691,2.951336431,3.433144433,3.853810158,4.22532148,4.710268999,5.321033322,5.92171931,6.528053589,6.888256956,6.743473423,6.062886771,5.119359614,4.128931166,3.360670657,2.92884632,2.920087014,3.18800152,3.526977748,3.740097819,3.775144546,3.580381491,3.255947467,2.96444886,2.658747285,2.474546398,2.459880015,2.531363948,2.617375407,2.768608463,3.102681583,3.650769116,4.310860105,4.833197327,5.254726519,5.767879829,6.378359946,6.930435709,7.534114926,7.816700789,7.371828471,6.182708436,4.661908401,3.029764131,1.766070196,1.236072844,1.677757115,2.736932975,3.958735762,4.785713216,5.034331591,
Bahamas,BHS,Urban population growth (annual %),SP.URB.GROW,6.048893803,6.209401754,6.270931125,6.222136743,6.030828417,5.753111143,5.509419544,5.244951209,4.927640217,4.511221658,4.072693612,3.620340239,3.233247315,2.982211924,2.896624049,2.931582373,2.997882234,3.022452291,3.052612535,3.049960164,3.061069797,3.23211784,3.21194952,3.153893839,3.05574004,2.903986652,2.748492323,2.613857972,2.529804682,2.513488009,2.464079616,2.136734224,2.187581319,2.156327905,2.022396624,1.833852593,1.614909607,1.449110367,1.384567938,1.44590314,1.571049722,1.571722449,1.704712656,1.813098834,1.87549191,1.904632297,1.933686625,1.952839038,1.897412789,1.759709726,1.566372414,1.356930041,1.175935969,1.058452979,1.026481102,1.053521314,1.094620108,1.120364692,1.131691081,
Bosnia and Herzegovina,BIH,Urban population growth (annual %),SP.URB.GROW,5.116244535,5.268819547,5.690016577,5.608604412,5.461144537,5.243383179,5.026075319,4.834711303,4.690508893,4.60505938,4.584787748,4.413424339,3.94012298,3.89259877,3.824602525,3.727819672,3.620909049,3.516549246,3.45964003,3.451599644,3.473432386,3.072241859,1.898256138,1.883258747,1.869792935,1.82705342,1.86605347,1.847277848,1.532998043,0.820529459,-0.135251209,-1.296146021,-2.375962965,-2.951669939,-2.785624466,-2.00327783,-0.938226759,-0.000387521,0.706019909,0.990415439,0.954666317,0.853696219,0.840471545,0.806049425,0.784876071,0.753878983,0.720894,0.647709956,0.486172067,0.218094456,-0.116155171,-0.502701179,-0.849776498,-1.054923928,-1.034836295,-0.817919142,-0.53588524,-0.280614548,-0.059036093,
Belarus,BLR,Urban population growth (annual %),SP.URB.GROW,4.440908515,4.290394936,4.318184874,4.305112656,4.261350253,4.001715907,3.950848288,3.913818985,3.850582935,3.740763917,3.766881158,3.829677543,3.731063603,3.58848448,3.428537257,2.956732788,2.840800515,2.858801811,2.905062555,2.724313508,2.57266813,2.596348497,2.535575389,2.493859875,2.443882257,2.338506852,2.321905132,2.273549698,1.843037207,1.388502016,0.788636903,0.642927508,0.804436169,0.805812134,0.455881907,0.245203312,0.22672353,0.129179924,0.071782462,0.182805217,0.233049858,0.177758875,0.043790265,-0.031054239,-0.023414956,-0.035475954,0.024195365,0.166805782,0.270915781,0.380166358,0.501480521,0.505029506,0.583048035,0.676845732,0.736117173,0.793590772,0.745489102,0.572798444,0.452596435,
Belize,BLZ,Urban population growth (annual %),SP.URB.GROW,2.52868784,2.254254917,2.214169979,2.233911966,2.27151535,2.328854955,2.402144987,2.417684952,2.343896937,2.11526471,1.882122427,1.803198402,1.557188519,1.360355355,1.230185119,1.161404317,1.088907582,1.036187188,1.113929671,1.350545852,1.667496295,1.950643407,2.242600796,2.422489457,2.470448,2.418399464,2.383304253,2.367238992,2.266974694,2.049872458,1.802218182,1.478535046,1.209068883,1.233516882,1.581687496,2.1300788,2.730811393,3.179521952,3.378839906,3.265642005,3.019957181,3.047256733,2.790086211,2.612907302,2.555943836,2.566919312,2.580758678,2.570497158,2.536322927,2.483415921,2.413635089,2.382194192,2.362734004,2.33694451,2.305426578,2.275441218,2.243909177,2.212753797,2.193970411,
Bermuda,BMU,Urban population growth (annual %),SP.URB.GROW,1.351433202,2.447285652,2.388821517,2.333085676,2.484599859,2.424361161,1.780462463,1.941808586,1.904819497,1.869213301,1.834913867,-0.729930248,-0.735297431,-0.740744128,-0.74627212,-0.751883241,0.37664828,0.375234962,0.373832211,0.372439909,1.604164574,0.692675026,0.72218162,0.863722946,0.877596796,0.838331434,0.847047417,0.810550211,0.857177612,0.84309473,0.820876765,-0.51543457,-0.724394407,0.536148682,0.693566174,0.715572569,0.639001132,0.610152275,0.734522406,0.55961137,0.890208774,1.079335217,0.650636983,0.654327136,0.65321131,0.647413399,0.573530641,0.564095738,0.591576775,0.55458514,-0.783118104,-0.863616496,0.361775877,0.312791571,0.212079379,0.153400144,-1.053987599,-1.06051808,0.147056549,
Bolivia,BOL,Urban population growth (annual %),SP.URB.GROW,2.740254877,2.754616382,2.766607624,2.781157598,2.801200368,2.816031865,2.836140114,2.851199454,2.868150785,2.88513896,2.90817516,2.922630886,2.935969137,2.944272209,2.952222829,2.959215733,2.962947671,4.175729116,4.526692779,4.452257766,4.37125967,4.271498965,4.194141621,4.130471502,4.10200155,4.078727959,4.067866954,4.04550956,4.022679899,3.98159314,3.94256474,3.900044052,3.795335874,3.030098467,3.001909916,2.970346251,2.933280361,2.897213972,2.858547267,2.821156091,2.783493001,2.742233044,2.639746698,2.585239352,2.545461001,2.502124577,2.462817638,2.419951568,2.384716674,2.348904024,2.317243126,2.288614981,2.257292519,2.14342231,2.057698068,2.020096686,1.983313265,1.945543568,1.920073682,
Brazil,BRA,Urban population growth (annual %),SP.URB.GROW,5.142850169,5.019273404,4.973582766,4.923740928,4.847150589,4.743341474,4.648166124,4.554013456,4.462613172,4.358320811,4.268092737,4.207327213,4.125056642,4.047281741,4.000819931,3.965759434,3.933474226,3.888481394,3.851574535,3.811772735,3.771068154,3.723562275,3.67688315,3.605492165,3.507560232,3.3869867,3.270578293,3.156318093,3.053425809,2.958645797,2.876393175,2.792990471,2.711780451,2.63700097,2.577073757,2.52485443,2.476523914,2.511936529,2.451975231,2.373323879,2.285089909,1.810596578,1.712908389,1.651086362,1.587395199,1.524460669,1.462538482,1.40402851,1.354366447,1.313572405,1.283605706,1.266329246,1.237964376,1.209813506,1.187365819,1.163497385,1.140373594,1.116980346,1.084638132,
Barbados,BRB,Urban population growth (annual %),SP.URB.GROW,0.449518499,0.514284835,0.592018264,0.624407219,0.605583584,0.549341657,0.482621464,0.437249775,0.440987621,0.496323617,0.705902394,1.187944068,1.278462264,1.324594228,1.324226106,1.294373419,1.254088013,1.215096742,1.177325252,1.121765669,0.894170073,-0.327562527,-0.381361444,-0.417786938,-0.419539723,-0.398134524,-0.375454619,-0.350483032,-0.341533164,-0.334530338,-0.380765675,-0.607923367,-0.612679795,-0.612278687,-0.608694343,-0.600792321,-0.595915197,-0.585579812,-0.590105141,-0.609846838,-0.563491874,-0.224542834,-0.251300338,-0.261804629,-0.245997181,-0.219050904,-0.178677832,-0.159093202,-0.157131824,-0.18733136,-0.238829295,-0.231597569,-0.213142367,-0.184494677,-0.135512757,-0.077358167,-0.014581429,0.04373791,0.104220958,
Brunei Darussalam,BRN,Urban population growth (annual %),SP.URB.GROW,9.061999174,8.741081965,8.471102618,8.291140178,8.18901126,8.147745147,8.106865978,8.016513256,7.911396998,7.756084824,7.592661446,7.410618391,5.084045335,4.708478021,4.560171728,4.376680344,4.211615543,4.045821135,3.881650612,3.703692582,3.522179458,3.350122378,3.206567914,3.105491711,3.062307766,3.062226085,3.066643428,3.062815301,3.064620723,3.067717749,3.070112145,3.074609568,3.582328718,3.585586786,3.490877421,3.369682433,3.241315922,3.111940627,2.997922078,2.898511278,2.8080019,2.72391434,2.513689021,2.37898825,2.236984202,2.073549917,1.899649063,1.754213774,1.667549382,1.653465532,1.699022104,1.753305696,1.796002115,1.802063516,1.753539746,1.678686991,1.598077934,1.524501679,1.461076738,
Bhutan,BTN,Urban population growth (annual %),SP.URB.GROW,7.820730251,7.773110017,7.778867564,7.820404938,7.929162369,8.088304386,8.22823069,8.380856404,8.441124374,8.452911298,8.414320073,8.372401606,8.348726757,8.287491486,8.28842382,8.289845783,8.297627899,8.247021233,8.197715774,8.060508631,7.901433023,7.67139473,7.485869163,7.40082066,7.492346039,7.614447743,7.857053361,7.978702222,7.758961552,7.135197735,6.277737762,5.327551023,4.540666438,4.151751345,4.333203119,4.931309335,5.649989953,6.18385627,6.534834461,6.578410689,6.405492244,6.205751273,6.063492593,5.875671821,5.653454019,5.259314705,3.711584909,3.488454545,3.342632694,3.296510339,3.328916413,3.381489777,3.372818872,3.342385311,3.283065715,3.203565302,3.126839096,3.05206233,2.97300923,
Botswana,BWA,Urban population growth (annual %),SP.URB.GROW,2.948665196,3.160649502,3.326104765,3.425279468,6.776372606,16.77478359,16.59227494,16.4945253,16.48283993,16.51647518,16.65643031,16.77780805,10.62112833,10.19996365,10.3186974,10.3945246,10.46838058,10.49229084,10.44986467,10.30987238,10.12312977,9.867765104,13.89855526,14.24725433,14.02908417,13.80461657,13.61924107,13.31859542,12.87726391,12.22350145,11.49810528,10.73438138,5.277916053,4.373068111,4.242709518,4.165519313,4.109810368,4.029953699,3.931476359,3.792464249,3.637298017,3.460930947,2.708726957,2.56815793,2.609556798,2.700891015,2.838292555,4.804615889,4.703115741,4.437654259,4.097430109,3.71533888,2.595126218,2.354394756,2.46304649,2.704181161,2.984711864,3.193041255,3.27767698,
Central African Republic,CAF,Urban population growth (annual %),SP.URB.GROW,4.763208932,4.79923431,4.843010769,4.888643257,4.96627876,5.005729655,5.080554704,5.124695834,5.287209407,5.132682971,4.927851443,4.703082886,4.533552108,4.454140576,4.528324951,4.689564775,3.825672911,3.109363012,3.293680841,3.485825636,3.672614259,3.879936005,4.042877805,4.034268539,3.821193792,3.485550158,3.104473287,2.809589698,2.696955299,2.446288221,2.417481386,2.744834218,2.985094209,3.113469213,3.093838367,2.977651566,2.838171847,2.732960704,2.635149087,2.565168292,2.507943186,2.431482016,2.346630745,2.274598886,2.223477335,2.234126449,2.279190649,2.304166717,2.213746597,1.979604963,1.667793941,1.315846372,1.045959543,0.955240801,1.1078383,1.440047771,1.828988094,2.164756067,2.451736114,
